Side,Instrument,Amount,Value,Price,Price (USD),IV,Type,Order ID,Und. Mark,Trade ID,Fees,Index,Date
buy,BTC-PERPETUAL,40,0.001338688,29880,29880,,market,16768895691,,172672066,0.00000067,29878.01,7/18/23 18:21
buy,BTC-PERPETUAL,10,0.000334672,29880,29880,,market,16768895691,,172672065,0.00000017,29878.01,7/18/23 18:21
sell,BTC-PERPETUAL,50,0.001673752,29873,29873,,market,16768890766,,172672030,0.00000084,29872.34,7/18/23 18:21
buy,BTC-PERPETUAL,50,0.001673724,29873.5,29873.5,,market,16768890747,,172672029,0.00000084,29872.33,7/18/23 18:21
sell,BTC-PERPETUAL,50,0.001673752,29873,29873,,market,16768886146,,172672012,0.00000084,29862.15,7/18/23 18:20
buy,BTC-PERPETUAL,50,0.001673724,29873.5,29873.5,,market,16768886119,,172672011,0.00000084,29862.01,7/18/23 18:20
sell,BTC-PERPETUAL,50,0.001673752,29873,29873,,market,16768881432,,172671980,0.00000084,29867.99,7/18/23 18:20
buy,BTC-PERPETUAL,50,0.001673724,29873.5,29873.5,,market,16768881405,,172671979,0.00000084,29867.99,7/18/23 18:20
sell,BTC-PERPETUAL,50,0.001673948,29869.5,29869.5,,market,16768876585,,172671955,0.00000084,29861.72,7/18/23 18:19
buy,BTC-PERPETUAL,50,0.00167392,29870,29870,,market,16768876561,,172671954,0.00000084,29861.72,7/18/23 18:19
sell,BTC-PERPETUAL,50,0.001674705,29856,29856,,market,16768870847,,172671907,0.00000084,29844.96,7/18/23 18:19
buy,BTC-PERPETUAL,50,0.001674677,29856.5,29856.5,,market,16768870826,,172671906,0.00000084,29844.96,7/18/23 18:19
sell,BTC-PERPETUAL,50,0.00167364,29875,29875,,market,16768865512,,172671843,0.00000084,29861.32,7/18/23 18:18
buy,BTC-PERPETUAL,50,0.001673612,29875.5,29875.5,,market,16768865495,,172671840,0.00000084,29861.32,7/18/23 18:18
sell,BTC-PERPETUAL,50,0.001673556,29876.5,29876.5,,market,16768860371,,172671762,0.00000084,29868.11,7/18/23 18:18
buy,BTC-PERPETUAL,50,0.001673528,29877,29877,,market,16768860346,,172671761,0.00000084,29868.11,7/18/23 18:18
sell,BTC-PERPETUAL,50,0.001673388,29879.5,29879.5,,market,16768855131,,172671715,0.00000084,29874.99,7/18/23 18:17
buy,BTC-PERPETUAL,50,0.00167336,29880,29880,,market,16768855110,,172671714,0.00000084,29874.99,7/18/23 18:17
sell,BTC-PERPETUAL,50,0.001674032,29868,29868,,market,16768849967,,172671640,0.00000084,29865.04,7/18/23 18:17
buy,BTC-PERPETUAL,50,0.001674004,29868.5,29868.5,,market,16768849933,,172671639,0.00000084,29865.04,7/18/23 18:17
sell,BTC-PERPETUAL,50,0.001674032,29868,29868,,market,16768844974,,172671574,0.00000084,29862.9,7/18/23 18:16
buy,BTC-PERPETUAL,50,0.001674004,29868.5,29868.5,,market,16768844915,,172671567,0.00000084,29862.02,7/18/23 18:16
sell,BTC-PERPETUAL,50,0.00167507,29849.5,29849.5,,market,16768838832,,172670875,0.00000084,29845.62,7/18/23 18:16
buy,BTC-PERPETUAL,40,0.001340034,29850,29850,,market,16768838792,,172670874,0.00000067,29845.11,7/18/23 18:16
buy,BTC-PERPETUAL,10,0.000335008,29850,29850,,market,16768838792,,172670873,0.00000017,29845.11,7/18/23 18:16
sell,BTC-PERPETUAL,50,0.001675603,29840,29840,,market,16768833239,,172670655,0.00000084,29831.81,7/18/23 18:15
